npm {"level":"error","message":"","timestamp":"2018-05-18T21:13:25.337Z"}
{"level":"info","message":"a tender was found - {\"amount\":5464597,\"_id\":\"f86c774d14104224b95b0b74361aca81\",\"name\":\"Державна казначейська служба України\",\"startDate\":\"2018-05-17T12:34:03+03:00\",\"datePublished\":\"2018-04-05T15:54:32.231154+03:00\",\"awardCriteria\":\"lowestCost\",\"tenderers\":[\"ТОВ \\\"ДЦ ІНЖИНІРИНГ\\\"\",\"ПРИВАТНЕ ПІДПРИЄМСТВО \\\"ПРОНЕТ\\\"\",\"ТОВ \\\"АМ Інтегратор Груп\\\"\",\"Товаристо з обмеженою відповідальністю \\\"ЕНДЖІ СЕРВ\\\"\",\"ТОВ \\\"Інжинірингова компанія СКС\\\"\"],\"items\":[\"Послуги у сфері локальних мереж\"],\"classification_ids\":[\"72710000-0\"],\"tenderID\":\"UA-2018-04-05-001605-a\",\"title\":\"Створення структурованої кабельної системи ЦА ДКСУ\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Преквалификация/Период оспариваний\"}","timestamp":"2018-05-20T09:17:26.080Z"}
{"level":"info","message":"a tender was found - {\"amount\":5949931.67,\"_id\":\"b548bbc4872c4bc581f663545808fc69\",\"name\":\"Філія \\\"Дельта-лоцман\\\" державного підприємства \\\"Адміністрація морських портів України\\\"\",\"startDate\":\"2018-07-24T11:41:44+03:00\",\"datePublished\":\"2018-05-16T15:24:21.254219+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Машини для обробки даних (апаратна частина)\"],\"classification_ids\":[\"30210000-4\"],\"tenderID\":\"UA-2018-05-16-000679-c\",\"title\":\"Машини для обробки даних (апаратна частина)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":false,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:17:39.248Z"}
{"level":"info","message":"a tender was found - {\"amount\":8865226,\"_id\":\"68b4501c28ee4134850d884334281deb\",\"name\":\"Філія «Головний інформаційно-обчислювальний центр» публічного акціонерного товариства «Українська залізниця»\",\"datePublished\":\"2018-05-16T16:13:00.599888+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Пакети програмного забезпечення для захисту від вірусів\"],\"classification_ids\":[\"48760000-3\"],\"tenderID\":\"UA-2018-05-08-001588-b\",\"title\":\"Антивірусне програмне забезпечення для оновлення\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":false,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:17:45.734Z"}
{"level":"info","message":"a tender was found - {\"amount\":12720000,\"_id\":\"9854f7bf5e4b4400a1db73e5f5ab4727\",\"name\":\"ДП \\\"Одеський морський торговельний порт\\\"\",\"startDate\":\"2018-06-26T12:25:49+03:00\",\"datePublished\":\"2018-04-19T16:11:44.559938+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Послуги, пов’язані з програмним забезпеченням\"],\"classification_ids\":[\"72260000-5\"],\"tenderID\":\"UA-2018-04-19-001996-a\",\"title\":\"Код ДК 021:2015 \\\"72260000-5 Послуги, пов’язані з програмним забезпеченням\\\" (Послуги з впровадження програмного забезпечення для облікової системи ERP: Управління обліком запасів та рухом грошових коштів)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:17:48.583Z"}
{"level":"info","message":"a tender was found - {\"amount\":10200000,\"_id\":\"2f57f03732e94e21982bab673a0eef26\",\"name\":\"ДП \\\"Одеський морський торговельний порт\\\"\",\"startDate\":\"2018-07-17T15:43:33+03:00\",\"datePublished\":\"2018-05-11T14:52:13.154334+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Машини для обробки даних (апаратна частина)\"],\"classification_ids\":[\"30210000-4\"],\"tenderID\":\"UA-2018-05-11-001636-a\",\"title\":\"Код ДК 021:2015  30210000-4  Машини для обробки даних (апаратна частина) (Модуль розподілу інформаційної системи)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:17:50.199Z"}
{"level":"info","message":"a tender was found - {\"amount\":13243302.6,\"_id\":\"363cee7a9afc425482ca57e37df87ccd\",\"name\":\"ДЕРЖАВНА СУДОВА АДМІНІСТРАЦІЯ УКРАЇНИ\",\"startDate\":\"2018-05-14T11:48:09+03:00\",\"datePublished\":\"2018-04-02T12:56:15.534477+03:00\",\"awardCriteria\":\"lowestCost\",\"tenderers\":[\"ТОВ \\\"КОМПАНІЯ КИТ\\\"\",\"Товариство з обмеженою відповідальністю \\\"Науково-виробниче підприємство \\\"Енглер\\\"\",\"ТОВ \\\"ГЛОБАЛ ІНТЕГРЕЙШН ГРУП\\\"\",\"Товариство з обмеженою відповідальністю \\\"ОФІС-КИТ\\\"\"],\"items\":[\"Апаратура для запису та відтворення аудіо- та відеоматеріалу\"],\"classification_ids\":[\"32330000-5\"],\"tenderID\":\"UA-2018-03-07-000426-b\",\"title\":\"Апаратно-програмний комплекс для створення системи відеоконференцзв’язку\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Закупка отменена\"}","timestamp":"2018-05-20T09:17:56.168Z"}
{"level":"info","message":"a tender was found - {\"amount\":11613000,\"_id\":\"f9548b532566419eb8c2e63891596310\",\"name\":\"Філія «Центр забезпечення виробництва» ПАТ «Українська залізниця»\",\"startDate\":\"2018-07-10T15:12:33+03:00\",\"datePublished\":\"2018-05-04T17:15:21.937481+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Електричні акумулятори\"],\"classification_ids\":[\"31430000-9\"],\"tenderID\":\"UA-2018-05-04-002377-a\",\"title\":\"акумулятори та акумуляторні батареї\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:18:14.361Z"}
{"level":"info","message":"a tender was found - {\"amount\":53499677.4,\"_id\":\"6a1ce9e9260f41b09cbd9c09b2e9c532\",\"name\":\"ПАТ \\\"Укрпошта\\\"\",\"startDate\":\"2018-07-24T11:19:06+03:00\",\"datePublished\":\"2018-05-17T12:36:26.788121+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Технічне обслуговування і ремонт офісної техніки\"],\"classification_ids\":[\"50310000-1\"],\"tenderID\":\"UA-2018-05-17-001019-a\",\"title\":\"Технічне обслуговування і ремонт офісної техніки  (обслуговування РРО моделей виробництва ДП \\\"КОМПАНІЯ \\\"ATLAS\\\")\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:18:21.876Z"}
{"level":"info","message":"a tender was found - {\"amount\":6500000,\"_id\":\"11cb77793abf4dff956c63de76aa7d36\",\"name\":\"Господарсько-фінансовий департамент Секретаріату Кабінету Міністрів України\",\"startDate\":\"2018-05-23T11:35:32+03:00\",\"datePublished\":\"2018-04-13T14:00:45.602645+03:00\",\"awardCriteria\":\"lowestCost\",\"tenderers\":[\"Товариство з обмеженою відповідальністю \\\"Науково-виробниче підприємство \\\"Енглер\\\"\",\"ТОВ \\\"АЙТІ-СОЛЮШНС\\\"\",\"ТОВ \\\"ІТ-ДЕВЕЛОПМЕНТ\\\"\",\"Товариство з обмеженою відповідальністю \\\"ЕС ТІ СІ\\\"\",\"ТОВ \\\"ЕКОВУДІНВЕСТ\\\"\"],\"items\":[\"Комп’ютерне обладнання\"],\"classification_ids\":[\"30230000-0\"],\"tenderID\":\"UA-2018-04-13-001171-a\",\"title\":\"51. Система зберігання даних для центру обробки даних Секретаріату Кабінету Міністрів України \",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Преквалификация/Период оспариваний\"}","timestamp":"2018-05-20T09:18:26.712Z"}
{"level":"info","message":"a tender was found - {\"amount\":16250900,\"_id\":\"c137de0300cd46f9bfb7f316472de819\",\"name\":\"Департамент освіти і науки, молоді та спорту виконавчого органу Київської міської ради (Київської міської державної адміністрації)\",\"startDate\":\"2018-07-26T11:40:52+03:00\",\"datePublished\":\"2018-05-17T13:29:54.502960+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Телевізійне й аудіовізуальне обладнання\"],\"classification_ids\":[\"32320000-2\"],\"tenderID\":\"UA-2018-05-17-000674-b\",\"title\":\"ДК 021: 2015 – 32320000-2 Телевізійне й аудіовізуальне  обладнання \\n(Апаратно-програмний комплекс (Інтерактивна система проекції))\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:18:27.084Z"}
{"level":"info","message":"a tender was found - {\"amount\":5990490,\"_id\":\"993cc6a365b348a6b1021682307dcc65\",\"name\":\"ПАТ Вінницяобленерго\",\"startDate\":\"2018-05-16T15:39:15+03:00\",\"datePublished\":\"2018-04-13T09:21:55.289001+03:00\",\"awardCriteria\":\"lowestCost\",\"tenderers\":[\"ТОВ \\\"ІНВЕСТИЦІЙНА РАДА\\\"\",\"ТОВ \\\"НАВІГАТОР КОРПОРЕЙШН\\\"\"],\"items\":[\"Машини для обробки даних (апаратна частина)\"],\"classification_ids\":[\"30210000-4\"],\"tenderID\":\"UA-2018-03-21-000740-a\",\"title\":\"Моноблоки\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Предложения рассмотрены\",\"suppliers\":[\"ТОВ \\\"ІНВЕСТИЦІЙНА РАДА\\\"\"]}","timestamp":"2018-05-20T09:18:36.630Z"}
{"level":"info","message":"a tender was found - {\"amount\":9513288,\"_id\":\"be1b774aea9e4b8e87bebf47f3f1902f\",\"name\":\"Філія «Центр забезпечення виробництва» ПАТ «Українська залізниця»\",\"startDate\":\"2018-05-02T13:41:40+03:00\",\"datePublished\":\"2018-03-29T17:49:47.646345+03:00\",\"awardCriteria\":\"lowestCost\",\"tenderers\":[\"ТОВ \\\"ТРЕЙД ГРУП \\\"БІЗНЕС ЮНІОН\\\"\",\"Товариство з обмеженою відповідальністю САНТАНА ОЙЛ\"],\"items\":[\"Електричні акумулятори\"],\"classification_ids\":[\"31430000-9\"],\"tenderID\":\"UA-2018-02-21-001513-b\",\"title\":\"акумулятори та акумуляторні батареї\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Закупка закончена\",\"suppliers\":[\"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ \\\"ТРЕЙД ГРУП \\\"БІЗНЕС ЮНІОН\\\"\"]}","timestamp":"2018-05-20T09:18:37.037Z"}
{"level":"info","message":"a tender was found - {\"amount\":10000000,\"_id\":\"455ad5c37cd64e3a8c6aebc6bbfb85a6\",\"name\":\"Міністерство фінансів України\",\"startDate\":\"2018-07-04T12:57:07+03:00\",\"datePublished\":\"2018-04-26T17:38:12.459114+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Системи баз даних\"],\"classification_ids\":[\"48610000-7\"],\"tenderID\":\"UA-2018-04-26-002353-a\",\"title\":\"«Код ДК 021:2015: 48610000-7 Системи баз даних (Придбання апаратно-програмного комплексу для контролю, в тому числі моніторингу Міністерством фінансів адміністрування Державною фіскальною службою баз даних та інформаційних ресурсів)»\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:18:43.578Z"}
{"level":"info","message":"a tender was found - {\"amount\":12500000,\"_id\":\"be8b12de74104efe845bba74c902999d\",\"name\":\"Державна міграційна служба\",\"startDate\":\"2018-05-23T13:25:29+03:00\",\"datePublished\":\"2018-04-12T11:34:36.829901+03:00\",\"awardCriteria\":\"lowestCost\",\"tenderers\":[\"ТОВ \\\"Компанія \\\"Версія\\\"\",\"ТОВ \\\"АМРІТА КОМПЛЕКСНІ РІШЕННЯ\\\"\"],\"items\":[\"Машини для обробки даних (апаратна частина)\"],\"classification_ids\":[\"30210000-4\"],\"tenderID\":\"UA-2018-04-12-000165-b\",\"title\":\"Код 30210000-4 «Машини для обробки даних (апаратна частина)» Основного словника національного класифікатора України ДК 021:2015 «Єдиний закупівельний словник» (мобільні автоматизовані робочі станції в захисному кейсі для оформлення та видачі документів, що підтверджують громадянство України, посвідчують особу чи її спеціальний статус)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Преквалификация/Период оспариваний\"}","timestamp":"2018-05-20T09:18:44.345Z"}
